Unique Merchant SKU	Product Name 	Product URL	Image URL	Current Price	Stock Availability	Condition	MPN/ISBN	UPC or EAN	Shipping Rate	Original Price	Coupon Code	Coupon Code Description	Brand / Manufacturer	Product Description 	Product Type	Category	Category ID
R7412	14K Yellow Gold Womens Diamond Ring 0.20 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2508/s/14k-yellow-gold-womens-diamond-ring-0-20-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/7/r7412-1_1_1.jpg	167	Yes	New				501			Avianne & Co	This alluring womens diamond ring is prong set with four small round cut diamonds. The band is crafted in 14K Yellow Gold and weighs approximately 2.1 grams. This elegant womens diamond ring is an ideal accessory for an every day casual wear.			276
R9011	14K Yellow Gold Diamond Solitaire Engagement Ring 0.15 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2509/s/14k-yellow-gold-solitaire-diamond-engagement-ring-0-15-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/9/r9011-1.jpg	284	Yes	New				852			Avianne & Co	This elegant womens diamond solitaire  engagement ring is crafted in highly polished 14K Yellow Gold. The marquise cut diamond is prong set in the center and weighs a total of 0.15 carats. The band weighs approximately 1.7 grams and measures to 1/8 Inches in width. This elegant womens diamond engagement ring is an ideal gift at a very affordable price. 			276
R9021	10K Two Tone Womens Diamond Ring 0.25 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2517/s/10k-two-tone-womens-diamond-ring-0-25-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/9/r9021-1.jpg	259	Yes	New				777			Avianne & Co	This lovely womens diamond ring is crafted in 10K Yellow and White Gold. The center piece features small round cut and baguette cut diamonds which weigh a total of 0.25 carats. The band measures to 7/16 Inches in width and weighs approximately 3.4 grams. This uniquely designed womens diamond ring is an ideal accessory at an affordable value.			276
R4217	14K Yellow Gold Womens Diamond Ring 0.25 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2520/s/14k-yellow-gold-womens-diamond-ring-0-25-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/4/r4217-1_3.jpg	342	Yes	New				1026			Avianne & Co	 This lovely womens diamond ring is crafted in highly polished 14K Yellow Gold. The center is channel set with brilliant small round cut diamonds which weigh a total of 0.25 carats. The frame weighs approximately 3 grams and measures to 1/8 Inches in width. This charming womens diamond ring is an ideal accessory for an every day casual wear. 			276
R43211	14K Yellow Gold Womens Diamond Ring 1.10 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2523/s/14k-yellow-gold-womens-diamond-ring-1-10-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/4/r43211-1_2.jpg	750	Yes	New				2250			Avianne & Co	This elegant womens diamond ring is crafted in 14K Yellow Gold. The center is pave set with small round cut diamonds which weigh a ttoal of 1.10 carats. The center measures to 5/16 Inches in width and the band weighs approximately 4.5 grams. This alluring womens diamond ring is an ideal accessory for an every day casual wear.			276
R90223	14K Yellow Gold Mens Diamond Wedding Band 0.79 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2524/s/14k-yellow-gold-mens-diamond-wedding-band-0-79-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/9/r90223-1.jpg	1250	Yes	New				3750			Avianne & Co	This one of a kind mens diamond wedding band is crafted in highly polished 14K Yellow Gold. The center is channel set with six brilliant round cut diamonds which are G/H in color and VS1/VS2 in clarity. The band measures to 1/4 Inches in width and weighs approximately 8.8 grams. This mens diamond wedding band gleams with sophistication and exquisiteness.			276
DR00133	10K White Gold Diamond Engagement Ring 0.43 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2529/s/10k-white-gold-diamond-engagement-ring-0-43-ctw/	http://www.avianneandco.com/store/media/catalog/product//d/r/dr00133-1.jpg	392	Yes	New				1176			Avianne & Co	This simple yet elegant womens diamond engagement ring is crafted in highly polished 10K White Gold. The center is adorned with 97 small round cut diamonds which are H in color and SI2/SI3 in clarity and weigh a total of 0.43 carats. The band measures to 3/16 Inches in width and weighs approximately 4.9 grams. This finely detailed diamond engagement ring is an ideal gift at a very affordable value.			276
DR00302	10K White Gold Mens Diamond Pinky Ring 1.13 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2530/s/10k-white-gold-mens-diamond-ring-1-13-ctw/	http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_284.jpg	1250	Yes	New				3750			Avianne & Co	This exquisite mens diamond pinky ring is adorned with 294 small round cut diamonds which are carefully placed on micro pave settings. The band is crafted in 10K White Gold and measures to 3/4 Inches in width. This finely detailed mens diamond ring is an ideal accessory for special or casual wear.			276
DR50056	14K White Gold Diamond Engagement Ring Setting 0.27 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2531/s/14k-white-gold-diamond-engagement-ring-setting-0-27-ctw/	http://www.avianneandco.com/store/media/catalog/product//d/r/dr50056-1_1.jpg	392	Yes	New				1176			Avianne & Co	This elegant womens diamond engagement ring setting is crafted in highly gleaming 14K White Gold. The prong in the center is surrounded with brilliant small round cut diamonds which weigh a total of 0.27 carats. The band measures 1/8 Inches in width and weighs approximately 4.8 grams. This exquisite diamond engagement ring setting is ideal for a brilliant round cut diamond. 			276
DR00300	10K White Gold Mens Diamond Ring 1.43 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2532/s/10k-white-gold-mens-diamond-ring-1-43-ctw/	http://www.avianneandco.com/store/media/catalog/product//d/r/dr00300-1.jpg	1450	Yes	New				4350			Avianne & Co	"This large mens diamond ring is crafted in highly gleaming 10K White Gold. The uniquely designed center piece is highlighted with 284 brilliant small round cut diamonds and measures to approximately 7/8 Inches in width. The band measuring to 3/8 Inches in width, weighs approximately 16 grams. This one of a kind mens diamond ring is an ideal accessory which guarantees an onlookers attention."			276
DR00143	14K White Gold Womens Diamond Ring 0.33 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2533/s/14k-white-gold-womens-diamond-ring-0-33-ctw/	http://www.avianneandco.com/store/media/catalog/product//d/r/dr00143-1_1.jpg	359	Yes	New				1077			Avianne & Co	This charming womens diamond ring is crafted in 14K White Gold. The center is highlighted with six brilliant round cut diamonds which weigh a total of 0.33 carats. The band measuring to 1/8 Inches in width weighs approximately 2.6 grams. This lovely womens diamond ring is an ideal accessory for an every day fashion wear.			276
DR00185	10K White Gold Mens Diamond Pinky Ring 0.27 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2534/s/10k-white-gold-mens-diamond-ring-0-27-ctw/	http://www.avianneandco.com/store/media/catalog/product//d/r/dr00185-1.jpg	250	Yes	New				750			Avianne & Co	This one of a kind mens diamond pinky ring features 60 small brilliant round cut diamonds in the center which measures to 3/16 Inches in width. The band is crafted in highly polished 10K White Gold and measures to 1/8 Inches in width. This simple yet elegant mens diamond ring is an ideal accessory for an every day casual wear.			276
DR00193	10K White Gold Mens Diamond RIng 1.17 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2535/s/10k-white-gold-mens-diamond-ring-1-17-ctw/	http://www.avianneandco.com/store/media/catalog/product//d/r/dr00193-1.jpg	892	Yes	New				2676			Avianne & Co	This one of a kind mens diamond ring is crafted in highly polished 10K White Gold. The center measures to 5/8 Inches in width and highlighted with 246 brilliant round cut diamonds. The band weighs approximately 12 grams and measures to 3/16 Inches in width. This finely detailed mens diamond ring is an ideal accessory for an every day fashion wear.			276
DR00199	10K White Gold Mens Diamond Pinky Ring 0.29 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2536/s/10k-white-gold-mens-diamond-pinky-ring-0-29-ctw/	http://www.avianneandco.com/store/media/catalog/product//d/r/dr00199-1.jpg	425	Yes	New				1275			Avianne & Co	"This one of a kind mens diamond pinky ring is crafted in 10K White Gold. The center, measuring to 7/16 Inches in width, is adorned with 53 brililant round cut diamonds which are H in color and SI2/SI3 in clarity. The band measures to 3/16 Inches in width and weighs approximately 8.8. grams. This exquisite mens diamond pinky ring is an ideal accessory for an every day wear."			276
DR00011	14K White Gold Womens Diamond Wedding Band 1.13 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2537/s/14k-white-gold-womens-diamond-wedding-band-1-13-ctw/	http://www.avianneandco.com/store/media/catalog/product//d/r/dr00011-1.jpg	1084	Yes	New				3252			Avianne & Co	This one of a kind womens diamond wedding band is crafted in highly polished 14K White Gold. 157 brilliant round cut diamonds are pave set half way across the band and weigh a total of 1.13 carats. The band measures to 5/16 Inches in width and weighs approximately 6.8 grams. This gleaming womens diamond wedding band is an ideal gift for that special occasion. 			276
DR00197	10K White Gold Mens Diamond Pinky Ring 0.63 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2538/s/10k-white-gold-mens-diamond-pinky-ring-0-63-ctw/	http://www.avianneandco.com/store/media/catalog/product//d/r/dr00197-1.jpg	584	Yes	New				1752			Avianne & Co	"This elegant mens diamond pinky ring is crafted in highly polished 10K White Gold. The rectangle shape center piece, measuring to 9/16 Inches in width, is highlighted with 120 small round cut diamonds which are carefully held by micro pave setting. The band weighing approximately 10 grams measures to 3/16 Inches in width. This exquisite mens diamond pinky ring is an ideal accessory for an every day fashion wear."			276
DR00318	10K White Gold Mens Diamond Pinky Ring 1.57 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2539/s/10k-white-gold-mens-diamond-ring-1-57-ctw/	http://www.avianneandco.com/store/media/catalog/product//d/r/dr00318-1.jpg	892	Yes	New				2676			Avianne & Co	"This elegant mens diamond pinky ring is crafted in 10K White Gold. The center is highlighted with 294 small round cut diamonds and measures to approximately 11/16 Inches in width. The band, measuring to 3/16 Inches in width, weighs approximately 8.7 grams. This elegant mens diamond ring is an ideal accessory for casual or special wear."			276
DR00275	10K White Gold Mens Diamond Ring 1.33 Ctw 	http://www.avianneandco.com/store/catalog/product/view/id/2541/s/10k-white-gold-mens-diamond-ring-1-33-ctw/	http://www.avianneandco.com/store/media/catalog/product//d/r/dr00275-1_1.jpg	1225	Yes	New				3675			Avianne & Co	"This one of a kind mens diamond ring is crafted in 10K White Gold. The square center piece measures to 13/16 Inches in width and is highlighted with 265 small round cut diamonds. The band measuring to 1/4 Inches in width, weighs approximately 12.4 grams. This finely detailed mens diamond ring is an ideal accessory for a special night out."			276
DR167151	14K White Gold Diamond Engagement Ring Setting 0.50 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2543/s/14k-white-gold-diamond-engagement-ring-setting-0-50-ctw/	http://www.avianneandco.com/store/media/catalog/product//d/r/dr167151-1.jpg	584	Yes	New				1752			Avianne & Co	This elegant womens diamond engagement ring setting is crafted in highly polished 14K White Gold. The center is outlined with brilliant round cut diamonds which are carefully placed on prong settings. The band measures to 1/8 Inches in width and weighs approximately 5.3 grams. This finely detailed womens diamond engagement ring setting carries a total of 0.50 carat diamonds.			276
DR00310	10K White Gold Mens Diamond Ring 0.32 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2544/s/10k-white-gold-mens-diamond-ring-0-32-ctw/	http://www.avianneandco.com/store/media/catalog/product//d/r/dr00310-1.jpg	442	Yes	New				1326			Avianne & Co	This elegant mens diamond ring is adorned with 71 small round cut diamonds which are carefully placed on micro pave settings. The frame is crafted in 10K White Gold and weighs approximately 9 grams. This simple mens diamond ring is an ideal accessory for an every day casual wear.			276
DR00204	10K White Gold Mens Diamond Pinky Ring 1.07 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2545/s/10k-white-gold-mens-diamond-ring-1-07-ctw/	http://www.avianneandco.com/store/media/catalog/product//d/r/dr00204-1.jpg	750	Yes	New				2250			Avianne & Co	"This simple yet elegant mens diamond pinky ring is crafted in highly polished 10K White Gold. The rectangle center piece is adorned with 220 small round cut diamonds which are carefully placed on micro pave settings. Weighing approximately 9.6 grams, this exquisite mens diamond ring is ideal for an every day casual wear."			276
